,Title,Vote,Name
111966,ENVIRONMENTAL BARRIERS,yes,Reis
111967,ENVIRONMENTAL BARRIERS,excused,Stewart
111968,ENVIRONMENTAL BARRIERS,no,Tryon
111969,ENVIRONMENTAL BARRIERS,yes,Willis
111970,ENVIRONMENTAL BARRIERS,excused,Jones
111971,ENVIRONMENTAL BARRIERS,excused,"Davis, Monique"
111972,ENVIRONMENTAL BARRIERS,yes,Winger
111973,ENVIRONMENTAL BARRIERS,yes,Yingling
111974,ENVIRONMENTAL BARRIERS,excused,Evans
111975,ENVIRONMENTAL BARRIERS,yes,Zalewski
111976,ENVIRONMENTAL BARRIERS,no,Butler
111977,ENVIRONMENTAL BARRIERS,yes,Cassidy
111978,ENVIRONMENTAL BARRIERS,yes,Cavaletto
111979,ENVIRONMENTAL BARRIERS,yes,Chapa LaVia
111980,ENVIRONMENTAL BARRIERS,yes,Cloonen
111981,ENVIRONMENTAL BARRIERS,yes,Conroy
111982,ENVIRONMENTAL BARRIERS,yes,Costello
111983,ENVIRONMENTAL BARRIERS,yes,Crespo
111984,ENVIRONMENTAL BARRIERS,yes,Currie
111985,ENVIRONMENTAL BARRIERS,yes,D'Amico
111986,ENVIRONMENTAL BARRIERS,yes,Davidsmeyer
111987,ENVIRONMENTAL BARRIERS,absent,DeLuca
111988,ENVIRONMENTAL BARRIERS,no,Hays
111989,ENVIRONMENTAL BARRIERS,yes,Hoffman
111990,ENVIRONMENTAL BARRIERS,yes,Hurley
111991,ENVIRONMENTAL BARRIERS,yes,Jackson
111992,ENVIRONMENTAL BARRIERS,yes,Phelps
111993,ENVIRONMENTAL BARRIERS,no,Phillips
111994,ENVIRONMENTAL BARRIERS,yes,Pritchard
111995,ENVIRONMENTAL BARRIERS,excused,Reaves-Harris
111996,ENVIRONMENTAL BARRIERS,excused,Riley
111997,ENVIRONMENTAL BARRIERS,yes,Rita
111998,ENVIRONMENTAL BARRIERS,yes,Sandack
111999,ENVIRONMENTAL BARRIERS,yes,Scherer
112000,ENVIRONMENTAL BARRIERS,yes,Sente
112001,ENVIRONMENTAL BARRIERS,yes,Sims
112002,ENVIRONMENTAL BARRIERS,yes,Skoog
112003,ENVIRONMENTAL BARRIERS,yes,Smiddy
112004,ENVIRONMENTAL BARRIERS,no,Sommer
112005,ENVIRONMENTAL BARRIERS,yes,Sosnowski
112006,ENVIRONMENTAL BARRIERS,yes,Bryant
112007,ENVIRONMENTAL BARRIERS,yes,Manar
112008,ENVIRONMENTAL BARRIERS,yes,Althoff
112009,ENVIRONMENTAL BARRIERS,yes,Anderson
112010,ENVIRONMENTAL BARRIERS,yes,Martinez
112011,ENVIRONMENTAL BARRIERS,yes,Barickman
112012,ENVIRONMENTAL BARRIERS,yes,Bertino-Tarrant
112013,ENVIRONMENTAL BARRIERS,yes,Biss
112014,ENVIRONMENTAL BARRIERS,yes,Bivins
112015,ENVIRONMENTAL BARRIERS,yes,Bush
112016,ENVIRONMENTAL BARRIERS,yes,Harmon
112017,ENVIRONMENTAL BARRIERS,yes,McCann
112018,ENVIRONMENTAL BARRIERS,yes,McCarter
112019,ENVIRONMENTAL BARRIERS,yes,McConchie
112020,ENVIRONMENTAL BARRIERS,yes,Raoul
112021,ENVIRONMENTAL BARRIERS,yes,Harris
112022,ENVIRONMENTAL BARRIERS,yes,Bennett
112023,ENVIRONMENTAL BARRIERS,yes,Forby
112024,ENVIRONMENTAL BARRIERS,yes,Haine
112025,ENVIRONMENTAL BARRIERS,yes,Landek
112026,ENVIRONMENTAL BARRIERS,yes,McGuire
112027,ENVIRONMENTAL BARRIERS,yes,Lightford
112028,ENVIRONMENTAL BARRIERS,yes,Morrison
112029,ENVIRONMENTAL BARRIERS,yes,Link
112030,ENVIRONMENTAL BARRIERS,yes,Luechtefeld
112031,ENVIRONMENTAL BARRIERS,yes,Brady
112032,ENVIRONMENTAL BARRIERS,yes,Sullivan
112033,ENVIRONMENTAL BARRIERS,yes,"Jones, E."
112034,ENVIRONMENTAL BARRIERS,yes,"Murphy, L."
112035,ENVIRONMENTAL BARRIERS,yes,"Murphy, M."
112036,ENVIRONMENTAL BARRIERS,yes,Collins
112037,ENVIRONMENTAL BARRIERS,yes,McConnaughay
112038,ENVIRONMENTAL BARRIERS,yes,"Cullerton, T."
112039,ENVIRONMENTAL BARRIERS,yes,Cullerton
112040,ENVIRONMENTAL BARRIERS,yes,Mulroe
112041,ENVIRONMENTAL BARRIERS,yes,Delgado
112042,ENVIRONMENTAL BARRIERS,yes,Muñoz
112043,ENVIRONMENTAL BARRIERS,yes,Nybo
112044,ENVIRONMENTAL BARRIERS,yes,Radogno
112045,ENVIRONMENTAL BARRIERS,yes,Stadelman
112046,ENVIRONMENTAL BARRIERS,yes,Steans
112047,ENVIRONMENTAL BARRIERS,yes,Syverson
112048,ENVIRONMENTAL BARRIERS,yes,Trotter
112049,ENVIRONMENTAL BARRIERS,yes,Van Pelt
112050,ENVIRONMENTAL BARRIERS,yes,Weaver
112051,ENVIRONMENTAL BARRIERS,not voting,Clayborne
112052,ENVIRONMENTAL BARRIERS,yes,Connelly
112053,ENVIRONMENTAL BARRIERS,yes,Cunningham
112054,ENVIRONMENTAL BARRIERS,yes,Hastings
112055,ENVIRONMENTAL BARRIERS,yes,Holmes
112056,ENVIRONMENTAL BARRIERS,yes,Hunter
112057,ENVIRONMENTAL BARRIERS,yes,Hutchinson
112058,ENVIRONMENTAL BARRIERS,yes,Koehler
112059,ENVIRONMENTAL BARRIERS,yes,Noland
112060,ENVIRONMENTAL BARRIERS,yes,Oberweis
112061,ENVIRONMENTAL BARRIERS,yes,Rezin
112062,ENVIRONMENTAL BARRIERS,yes,Righter
112063,ENVIRONMENTAL BARRIERS,yes,Rose
112064,ENVIRONMENTAL BARRIERS,yes,Sandoval
112065,ENVIRONMENTAL BARRIERS,yes,Silverstein
113678,ENVIRONMENT JUSTICE COMMISSION,yes,Althoff
113679,ENVIRONMENT JUSTICE COMMISSION,not voting,Anderson
113680,ENVIRONMENT JUSTICE COMMISSION,yes,Martinez
113681,ENVIRONMENT JUSTICE COMMISSION,yes,Barickman
113682,ENVIRONMENT JUSTICE COMMISSION,not voting,Bertino-Tarrant
113683,ENVIRONMENT JUSTICE COMMISSION,yes,Biss
113684,ENVIRONMENT JUSTICE COMMISSION,yes,Bivins
113685,ENVIRONMENT JUSTICE COMMISSION,yes,Bush
113686,ENVIRONMENT JUSTICE COMMISSION,yes,McConchie
113687,ENVIRONMENT JUSTICE COMMISSION,yes,Mulroe
113688,ENVIRONMENT JUSTICE COMMISSION,yes,McCann
113689,ENVIRONMENT JUSTICE COMMISSION,yes,McCarter
113690,ENVIRONMENT JUSTICE COMMISSION,yes,McConnaughay
113691,ENVIRONMENT JUSTICE COMMISSION,yes,Silverstein
113692,ENVIRONMENT JUSTICE COMMISSION,yes,Harris
113693,ENVIRONMENT JUSTICE COMMISSION,yes,Bennett
113694,ENVIRONMENT JUSTICE COMMISSION,yes,Forby
113695,ENVIRONMENT JUSTICE COMMISSION,yes,Haine
113696,ENVIRONMENT JUSTICE COMMISSION,yes,Harmon
113697,ENVIRONMENT JUSTICE COMMISSION,yes,Hastings
113698,ENVIRONMENT JUSTICE COMMISSION,yes,McGuire
113699,ENVIRONMENT JUSTICE COMMISSION,not voting,Landek
113700,ENVIRONMENT JUSTICE COMMISSION,yes,Lightford
113701,ENVIRONMENT JUSTICE COMMISSION,yes,Morrison
113702,ENVIRONMENT JUSTICE COMMISSION,yes,Link
113703,ENVIRONMENT JUSTICE COMMISSION,yes,Luechtefeld
113704,ENVIRONMENT JUSTICE COMMISSION,yes,Manar
113705,ENVIRONMENT JUSTICE COMMISSION,yes,Brady
113706,ENVIRONMENT JUSTICE COMMISSION,yes,Sullivan
113707,ENVIRONMENT JUSTICE COMMISSION,yes,"Jones, E."
113708,ENVIRONMENT JUSTICE COMMISSION,yes,"Murphy, L."
113709,ENVIRONMENT JUSTICE COMMISSION,yes,"Murphy, M."
113710,ENVIRONMENT JUSTICE COMMISSION,yes,"Cullerton, T."
113711,ENVIRONMENT JUSTICE COMMISSION,yes,Cullerton
113712,ENVIRONMENT JUSTICE COMMISSION,yes,Delgado
113713,ENVIRONMENT JUSTICE COMMISSION,yes,Muñoz
113714,ENVIRONMENT JUSTICE COMMISSION,not voting,Collins
113715,ENVIRONMENT JUSTICE COMMISSION,yes,Oberweis
113716,ENVIRONMENT JUSTICE COMMISSION,yes,Radogno
113717,ENVIRONMENT JUSTICE COMMISSION,yes,Stadelman
113718,ENVIRONMENT JUSTICE COMMISSION,yes,Syverson
113719,ENVIRONMENT JUSTICE COMMISSION,yes,Trotter
113720,ENVIRONMENT JUSTICE COMMISSION,yes,Van Pelt
113721,ENVIRONMENT JUSTICE COMMISSION,yes,Weaver
113722,ENVIRONMENT JUSTICE COMMISSION,yes,Clayborne
113723,ENVIRONMENT JUSTICE COMMISSION,yes,Connelly
113724,ENVIRONMENT JUSTICE COMMISSION,yes,Cunningham
113725,ENVIRONMENT JUSTICE COMMISSION,yes,Holmes
113726,ENVIRONMENT JUSTICE COMMISSION,yes,Hunter
113727,ENVIRONMENT JUSTICE COMMISSION,yes,Hutchinson
113728,ENVIRONMENT JUSTICE COMMISSION,yes,Koehler
113729,ENVIRONMENT JUSTICE COMMISSION,yes,Noland
113730,ENVIRONMENT JUSTICE COMMISSION,yes,Nybo
113731,ENVIRONMENT JUSTICE COMMISSION,yes,Raoul
113732,ENVIRONMENT JUSTICE COMMISSION,yes,Rezin
113733,ENVIRONMENT JUSTICE COMMISSION,yes,Righter
113734,ENVIRONMENT JUSTICE COMMISSION,yes,Rose
113735,ENVIRONMENT JUSTICE COMMISSION,yes,Sandoval
113736,ENVIRONMENT JUSTICE COMMISSION,yes,Steans
113737,ENVIRONMENT JUSTICE COMMISSION,yes,Acevedo
113738,ENVIRONMENT JUSTICE COMMISSION,yes,Manley
113739,ENVIRONMENT JUSTICE COMMISSION,yes,Ammons
113740,ENVIRONMENT JUSTICE COMMISSION,yes,Andersson
113741,ENVIRONMENT JUSTICE COMMISSION,yes,Andrade
113742,ENVIRONMENT JUSTICE COMMISSION,yes,Anthony
113743,ENVIRONMENT JUSTICE COMMISSION,absent,Arroyo
113744,ENVIRONMENT JUSTICE COMMISSION,yes,Martwick
113745,ENVIRONMENT JUSTICE COMMISSION,no,Batinick
113746,ENVIRONMENT JUSTICE COMMISSION,yes,Beiser
113747,ENVIRONMENT JUSTICE COMMISSION,yes,Bellock
113748,ENVIRONMENT JUSTICE COMMISSION,yes,Bourne
113749,ENVIRONMENT JUSTICE COMMISSION,yes,Breen
113750,ENVIRONMENT JUSTICE COMMISSION,yes,Brown
113751,ENVIRONMENT JUSTICE COMMISSION,yes,Butler
113752,ENVIRONMENT JUSTICE COMMISSION,yes,Cabello
113753,ENVIRONMENT JUSTICE COMMISSION,yes,Moeller
113754,ENVIRONMENT JUSTICE COMMISSION,yes,Dunkin
113755,ENVIRONMENT JUSTICE COMMISSION,yes,Durkin
113756,ENVIRONMENT JUSTICE COMMISSION,yes,Mussman
113757,ENVIRONMENT JUSTICE COMMISSION,yes,Guzzardi
113758,ENVIRONMENT JUSTICE COMMISSION,yes,Hammond
113759,ENVIRONMENT JUSTICE COMMISSION,yes,Jackson
113760,ENVIRONMENT JUSTICE COMMISSION,yes,Jesiel
113761,ENVIRONMENT JUSTICE COMMISSION,yes,Jimenez
113762,ENVIRONMENT JUSTICE COMMISSION,yes,Lang
113763,ENVIRONMENT JUSTICE COMMISSION,yes,Lilly
113764,ENVIRONMENT JUSTICE COMMISSION,yes,Sente
113765,ENVIRONMENT JUSTICE COMMISSION,yes,Sims
113766,ENVIRONMENT JUSTICE COMMISSION,yes,Skoog
113767,ENVIRONMENT JUSTICE COMMISSION,yes,Smiddy
113768,ENVIRONMENT JUSTICE COMMISSION,yes,Jones
113769,ENVIRONMENT JUSTICE COMMISSION,yes,"Davis, William"
113770,ENVIRONMENT JUSTICE COMMISSION,yes,DeLuca
113771,ENVIRONMENT JUSTICE COMMISSION,yes,Demmer
113772,ENVIRONMENT JUSTICE COMMISSION,yes,Drury
113773,ENVIRONMENT JUSTICE COMMISSION,yes,Kifowit
113774,ENVIRONMENT JUSTICE COMMISSION,yes,Evans
113775,ENVIRONMENT JUSTICE COMMISSION,yes,Madigan
113776,ENVIRONMENT JUSTICE COMMISSION,yes,Mayfield
113777,ENVIRONMENT JUSTICE COMMISSION,yes,McAsey
113778,ENVIRONMENT JUSTICE COMMISSION,yes,McAuliffe
113779,ENVIRONMENT JUSTICE COMMISSION,yes,Bennett
113780,ENVIRONMENT JUSTICE COMMISSION,yes,McSweeney
113781,ENVIRONMENT JUSTICE COMMISSION,yes,Meier
113782,ENVIRONMENT JUSTICE COMMISSION,yes,Moffitt
113783,ENVIRONMENT JUSTICE COMMISSION,yes,Bradley
113784,ENVIRONMENT JUSTICE COMMISSION,yes,Moylan
113785,ENVIRONMENT JUSTICE COMMISSION,yes,Brady
113786,ENVIRONMENT JUSTICE COMMISSION,yes,"Mitchell, Bill"
113787,ENVIRONMENT JUSTICE COMMISSION,yes,Phelps
113788,ENVIRONMENT JUSTICE COMMISSION,yes,"Mitchell, Christian"
113789,ENVIRONMENT JUSTICE COMMISSION,yes,Riley
113790,ENVIRONMENT JUSTICE COMMISSION,yes,Soto
113791,ENVIRONMENT JUSTICE COMMISSION,yes,Stewart
113792,ENVIRONMENT JUSTICE COMMISSION,yes,"Burke, Daniel"
113793,ENVIRONMENT JUSTICE COMMISSION,yes,Thapedi
113794,ENVIRONMENT JUSTICE COMMISSION,yes,"Burke, Kelly"
113795,ENVIRONMENT JUSTICE COMMISSION,yes,Tryon
113796,ENVIRONMENT JUSTICE COMMISSION,yes,Unes
113797,ENVIRONMENT JUSTICE COMMISSION,yes,Verschoore
113798,ENVIRONMENT JUSTICE COMMISSION,yes,Walsh
113799,ENVIRONMENT JUSTICE COMMISSION,yes,Welch
113800,ENVIRONMENT JUSTICE COMMISSION,yes,"Harris, David"
113801,ENVIRONMENT JUSTICE COMMISSION,yes,Wehrli
113802,ENVIRONMENT JUSTICE COMMISSION,yes,"Wheeler, Barbara"
113803,ENVIRONMENT JUSTICE COMMISSION,yes,"Harris, Gregory"
113804,ENVIRONMENT JUSTICE COMMISSION,yes,Winger
113805,ENVIRONMENT JUSTICE COMMISSION,yes,Yingling
113806,ENVIRONMENT JUSTICE COMMISSION,yes,Williams
113807,ENVIRONMENT JUSTICE COMMISSION,yes,Hernandez
113808,ENVIRONMENT JUSTICE COMMISSION,yes,Cassidy
113809,ENVIRONMENT JUSTICE COMMISSION,yes,Chapa LaVia
113810,ENVIRONMENT JUSTICE COMMISSION,yes,Cloonen
113811,ENVIRONMENT JUSTICE COMMISSION,yes,Conroy
113812,ENVIRONMENT JUSTICE COMMISSION,yes,Costello
113813,ENVIRONMENT JUSTICE COMMISSION,yes,Crespo
113814,ENVIRONMENT JUSTICE COMMISSION,yes,Currie
113815,ENVIRONMENT JUSTICE COMMISSION,yes,D'Amico
113816,ENVIRONMENT JUSTICE COMMISSION,yes,Feigenholtz
113817,ENVIRONMENT JUSTICE COMMISSION,yes,Fine
113818,ENVIRONMENT JUSTICE COMMISSION,yes,Flowers
113819,ENVIRONMENT JUSTICE COMMISSION,yes,Ford
113820,ENVIRONMENT JUSTICE COMMISSION,yes,Fortner
113821,ENVIRONMENT JUSTICE COMMISSION,yes,Gabel
113822,ENVIRONMENT JUSTICE COMMISSION,yes,Gordon-Booth
113823,ENVIRONMENT JUSTICE COMMISSION,yes,Harper
113824,ENVIRONMENT JUSTICE COMMISSION,yes,Hays
113825,ENVIRONMENT JUSTICE COMMISSION,yes,Hoffman
113826,ENVIRONMENT JUSTICE COMMISSION,yes,Hurley
113827,ENVIRONMENT JUSTICE COMMISSION,no,Leitch
113828,ENVIRONMENT JUSTICE COMMISSION,no,Morrison
113829,ENVIRONMENT JUSTICE COMMISSION,no,"Wheeler, Keith"
113830,ENVIRONMENT JUSTICE COMMISSION,excused,"Davis, Monique"
113831,ENVIRONMENT JUSTICE COMMISSION,excused,Sullivan
113832,ENVIRONMENT JUSTICE COMMISSION,no,McDermed
113833,ENVIRONMENT JUSTICE COMMISSION,no,Sommer
113834,ENVIRONMENT JUSTICE COMMISSION,no,Sosnowski
113835,ENVIRONMENT JUSTICE COMMISSION,no,Cavaletto
113836,ENVIRONMENT JUSTICE COMMISSION,no,Davidsmeyer
113837,ENVIRONMENT JUSTICE COMMISSION,no,Franks
113838,ENVIRONMENT JUSTICE COMMISSION,no,Frese
113839,ENVIRONMENT JUSTICE COMMISSION,no,Ives
113840,ENVIRONMENT JUSTICE COMMISSION,yes,Nekritz
113841,ENVIRONMENT JUSTICE COMMISSION,no,Kay
113842,ENVIRONMENT JUSTICE COMMISSION,no,Phillips
113843,ENVIRONMENT JUSTICE COMMISSION,excused,Pritchard
113844,ENVIRONMENT JUSTICE COMMISSION,absent,Reaves-Harris
113845,ENVIRONMENT JUSTICE COMMISSION,no,Reis
113846,ENVIRONMENT JUSTICE COMMISSION,yes,Rita
113847,ENVIRONMENT JUSTICE COMMISSION,yes,Sandack
113848,ENVIRONMENT JUSTICE COMMISSION,yes,Scherer
113849,ENVIRONMENT JUSTICE COMMISSION,yes,Tabares
113850,ENVIRONMENT JUSTICE COMMISSION,yes,Turner
113851,ENVIRONMENT JUSTICE COMMISSION,yes,Wallace
113852,ENVIRONMENT JUSTICE COMMISSION,yes,Willis
113853,ENVIRONMENT JUSTICE COMMISSION,yes,Zalewski
113854,ENVIRONMENT JUSTICE COMMISSION,yes,Bryant
120756,ENVIRONMENTAL JUSTICE AGENDA,yes,"Beiser, Daniel V"
120757,ENVIRONMENTAL JUSTICE AGENDA,yes,"Ammons, Carol"
120758,ENVIRONMENTAL JUSTICE AGENDA,yes,"Butler, Tim"
120759,ENVIRONMENTAL JUSTICE AGENDA,yes,"Bellock, Patricia R"
120760,ENVIRONMENTAL JUSTICE AGENDA,yes,"Flowers, Mary E"
120761,ENVIRONMENTAL JUSTICE AGENDA,yes,"Cavaletto, John"
120762,ENVIRONMENTAL JUSTICE AGENDA,yes,"Harper, Sonya M"
120763,ENVIRONMENTAL JUSTICE AGENDA,yes,"Hays, Chad"
120764,ENVIRONMENTAL JUSTICE AGENDA,yes,"Meier, Charles"
120765,ENVIRONMENTAL JUSTICE AGENDA,yes,"McDermed, Margo"
120766,ENVIRONMENTAL JUSTICE AGENDA,yes,"Moeller, Anna"
120767,ENVIRONMENTAL JUSTICE AGENDA,yes,"Phelps, Brandon W"
120768,ENVIRONMENTAL JUSTICE AGENDA,yes,"Morrison, Thomas"
120769,ENVIRONMENTAL JUSTICE AGENDA,yes,"Sente, Carol"
120770,ENVIRONMENTAL JUSTICE AGENDA,yes,"Walsh Jr., Lawrence"
120771,ENVIRONMENTAL JUSTICE AGENDA,yes,"Willis, Kathleen"
120772,ENVIRONMENTAL JUSTICE AGENDA,not voting,"Ford, La Shawn K"
120773,ENVIRONMENTAL JUSTICE AGENDA,not voting,"McAsey, Emily"
120774,ENVIRONMENTAL JUSTICE AGENDA,not voting,"Mitchell, Bill"
120775,ENVIRONMENTAL JUSTICE AGENDA,not voting,"Skillicorn, Allen"
120776,ENVIRONMENTAL JUSTICE AGENDA,not voting,"Turner, Arthur"
122507,SCHOOL CLIMATE AND CULTURE,yes,"Ammons, Carol"
122508,SCHOOL CLIMATE AND CULTURE,yes,"Conroy, Deb"
122509,SCHOOL CLIMATE AND CULTURE,yes,"Chapa LaVia, Linda"
122510,SCHOOL CLIMATE AND CULTURE,yes,"Frese, Randy E"
122511,SCHOOL CLIMATE AND CULTURE,yes,"Crespo, Fred"
122512,SCHOOL CLIMATE AND CULTURE,yes,"Harper, Sonya M"
122513,SCHOOL CLIMATE AND CULTURE,yes,"Guzzardi, Will"
122514,SCHOOL CLIMATE AND CULTURE,yes,"Martwick, Robert"
122515,SCHOOL CLIMATE AND CULTURE,yes,"Meier, Charles"
122516,SCHOOL CLIMATE AND CULTURE,yes,"McCombie, Tony"
122517,SCHOOL CLIMATE AND CULTURE,yes,"Mussman, Michelle"
122518,SCHOOL CLIMATE AND CULTURE,yes,"Reick, Steven"
122519,SCHOOL CLIMATE AND CULTURE,yes,"Pritchard, Robert W"
122520,SCHOOL CLIMATE AND CULTURE,yes,"Swanson, Daniel"
122521,SCHOOL CLIMATE AND CULTURE,yes,"Sente, Carol"
122522,SCHOOL CLIMATE AND CULTURE,yes,"Willis, Kathleen"
122523,SCHOOL CLIMATE AND CULTURE,not voting,"Bennett, Thomas M"
122524,SCHOOL CLIMATE AND CULTURE,not voting,"Lilly, Camille Y"
122525,SCHOOL CLIMATE AND CULTURE,not voting,"Mitchell, Bill"
123706,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"Butler, Tim"
123707,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"Evans Jr., Marcus C"
123708,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"D'Amico, John C"
123709,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"Meier, Charles"
123710,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"Hurley, Frances A"
123711,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"Spain, Ryan"
123712,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"Moylan, Martin J"
123713,AIRPORTS-ENVIRONMENTAL IMPACT,yes,"Winger, Christine"
123714,AIRPORTS-ENVIRONMENTAL IMPACT,not voting,"Conyears-Ervin, Melissa"
